"Unique ID","Indicator ID","Name","Measure","Measure Info","Geo Type Name","Geo Join ID","Geo Place Name","Time Period","Start_Date","Data Value","Message"
"212707","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","502","Stapleton - St. George","Winter 2013-14","12/01/2013","11.55",
"212697","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","402","West Queens","Winter 2013-14","12/01/2013","12.41",
"212700","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","405","Ridgewood - Forest Hills","Winter 2013-14","12/01/2013","11.63",
"213770","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","205","Fordham and University Heights (CD5)","Winter 2013-14","12/01/2013","13.44",
"212292","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","103","Fordham - Bronx Pk","Winter 2013-14","12/01/2013","24.97",
"213778","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","301","Greenpoint and Williamsburg (CD1)","Winter 2013-14","12/01/2013","13.59",
"213580","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","104","Clinton and Chelsea (CD4)","Annual Average 2014","12/01/2013","29.23",
"213269","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","405","Ridgewood and Maspeth (CD5)","Winter 2013-14","12/01/2013","28.03",
"212936","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","210","Coney Island - Sheepshead Bay","Annual Average 2014","12/01/2013","8.37",
"212323","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","406","Fresh Meadows","Winter 2013-14","12/01/2013","27.13",
"212311","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","304","Upper West Side","Winter 2013-14","12/01/2013","30.99",
"212317","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","310","Lower Manhattan","Winter 2013-14","12/01/2013","34.47",
"211390","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","1","Bronx","Annual Average 2014","12/01/2013","19.8",
"212701","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","406","Fresh Meadows","Winter 2013-14","12/01/2013","11.1",
"211875","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","303","East Harlem","Winter 2013-14","12/01/2013","13.12",
"212947","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","310","Lower Manhattan","Annual Average 2014","12/01/2013","11.36",
"211865","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","204","East New York","Winter 2013-14","12/01/2013","11.69",
"212687","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","302","Central Harlem - Morningside Heights","Winter 2013-14","12/01/2013","13.1",
"212316","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","309","Union Square - Lower East Side","Winter 2013-14","12/01/2013","32.79",
"211554","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","103","Fordham - Bronx Pk","Winter 2013-14","12/01/2013","24.97",
"212582","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","503","Willowbrook","Annual Average 2014","12/01/2013","14.56",
"211559","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","204","East New York","Winter 2013-14","12/01/2013","27.88",
"213618","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","318","Flatlands and Canarsie (CD18)","Annual Average 2014","12/01/2013","17.08",
"212309","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","302","Central Harlem - Morningside Heights","Winter 2013-14","12/01/2013","29.87",
"211570","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","304","Upper West Side","Winter 2013-14","12/01/2013","30.99",
"213764","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","111","East Harlem (CD11)","Winter 2013-14","12/01/2013","13.11",
"211327","375","Nitrogen dioxide (NO2)","Mean","ppb","Citywide","1","New York City","Winter 2013-14","12/01/2013","26.31",
"214124","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","205","Fordham and University Heights (CD5)","Annual Average 2014","12/01/2013","10.07",
"213581","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","105","Midtown (CD5)","Annual Average 2014","12/01/2013","37.06",
"213773","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","208","Riverdale and Fieldston (CD8)","Winter 2013-14","12/01/2013","12.44",
"211777","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","403","Flushing - Clearview","Annual Average 2014","12/01/2013","19.45",
"214152","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","403","Jackson Heights (CD3)","Annual Average 2014","12/01/2013","8.7",
"211774","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","304","Upper West Side","Annual Average 2014","12/01/2013","25.1",
"211771","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","301","Washington Heights","Annual Average 2014","12/01/2013","21.12",
"212296","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Winter 2013-14","12/01/2013","27.93",
"212307","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","211","Williamsburg - Bushwick","Winter 2013-14","12/01/2013","29.79",
"213776","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","211","Morris Park and Bronxdale (CD11)","Winter 2013-14","12/01/2013","12.1",
"213277","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","413","Queens Village (CD13)","Winter 2013-14","12/01/2013","25.41",
"212095","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","105106107","South Bronx","Annual Average 2014","12/01/2013","9.8",
"212327","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","410","Rockaways","Winter 2013-14","12/01/2013","22.68",
"211571","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","401","Long Island City - Astoria","Winter 2013-14","12/01/2013","29.39",
"213609","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","309","South Crown Heights and Lefferts Gardens (CD9)","Annual Average 2014","12/01/2013","21.66",
"212927","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","201","Greenpoint","Annual Average 2014","12/01/2013","10.54",
"212326","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","409","Southeast Queens","Winter 2013-14","12/01/2013","25.34",
"213261","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","315","Sheepshead Bay (CD15)","Winter 2013-14","12/01/2013","26.24",
"212303","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","207","East Flatbush - Flatbush","Winter 2013-14","12/01/2013","28.3",
"211872","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","211","Williamsburg - Bushwick","Winter 2013-14","12/01/2013","12.69",
"213768","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","Winter 2013-14","12/01/2013","12.77",
"213611","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","311","Bensonhurst (CD11)","Annual Average 2014","12/01/2013","19.68",
"212682","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","208","Canarsie - Flatlands","Winter 2013-14","12/01/2013","11.07",
"212693","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","308","Greenwich Village - SoHo","Winter 2013-14","12/01/2013","14.33",
"211862","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","201","Greenpoint","Winter 2013-14","12/01/2013","13.51",
"213596","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","208","Riverdale and Fieldston (CD8)","Annual Average 2014","12/01/2013","17.14",
"211406","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","2","Brooklyn","Winter 2013-14","12/01/2013","11.86",
"214159","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","410","South Ozone Park and Howard Beach (CD10)","Annual Average 2014","12/01/2013","8.22",
"212545","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","104","Pelham - Throgs Neck","Annual Average 2014","12/01/2013","19.26",
"214143","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","312","Borough Park (CD12)","Annual Average 2014","12/01/2013","8.89",
"213780","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","303","Bedford Stuyvesant (CD3)","Winter 2013-14","12/01/2013","12.1",
"212575","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","406","Fresh Meadows","Annual Average 2014","12/01/2013","19.26",
"214141","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","310","Bay Ridge and Dyker Heights (CD10)","Annual Average 2014","12/01/2013","8.83",
"213794","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","317","East Flatbush (CD17)","Winter 2013-14","12/01/2013","11.77",
"212939","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","302","Central Harlem - Morningside Heights","Annual Average 2014","12/01/2013","9.73",
"212679","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","205","Sunset Park","Winter 2013-14","12/01/2013","12.57",
"212953","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","406","Fresh Meadows","Annual Average 2014","12/01/2013","8.43",
"212709","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","504","South Beach - Tottenville","Winter 2013-14","12/01/2013","11.55",
"214123","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","204","Highbridge and Concourse (CD4)","Annual Average 2014","12/01/2013","9.99",
"214126","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","207","Kingsbridge Heights and Bedford (CD7)","Annual Average 2014","12/01/2013","9.48",
"213587","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","111","East Harlem (CD11)","Annual Average 2014","12/01/2013","23.65",
"212293","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","104","Pelham - Throgs Neck","Winter 2013-14","12/01/2013","25.82",
"213632","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","414","Rockaway and Broad Channel (CD14)","Annual Average 2014","12/01/2013","13.66",
"214118","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","111","East Harlem (CD11)","Annual Average 2014","12/01/2013","9.82",
"213775","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","210","Throgs Neck and Co-op City (CD10)","Winter 2013-14","12/01/2013","11.95",
"211870","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","209","Bensonhurst - Bay Ridge","Winter 2013-14","12/01/2013","11.51",
"214154","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","405","Ridgewood and Maspeth (CD5)","Annual Average 2014","12/01/2013","9.16",
"213241","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","207","Kingsbridge Heights and Bedford (CD7)","Winter 2013-14","12/01/2013","26.19",
"212686","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","301","Washington Heights","Winter 2013-14","12/01/2013","12.75",
"213600","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","212","Williamsbridge and Baychester (CD12)","Annual Average 2014","12/01/2013","18.34",
"213586","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","110","Central Harlem (CD10)","Annual Average 2014","12/01/2013","23.97",
"213755","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","102","Greenwich Village and Soho (CD2)","Winter 2013-14","12/01/2013","14.41",
"213591","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Annual Average 2014","12/01/2013","21.57",
"213799","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","404","Elmhurst and Corona (CD4)","Winter 2013-14","12/01/2013","12.04",
"212681","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","207","East Flatbush - Flatbush","Winter 2013-14","12/01/2013","11.7",
"213766","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","Winter 2013-14","12/01/2013","13.38",
"212956","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","409","Southeast Queens","Annual Average 2014","12/01/2013","8.02",
"213266","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","402","Woodside and Sunnyside (CD2)","Winter 2013-14","12/01/2013","29.49",
"212322","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","405","Ridgewood - Forest Hills","Winter 2013-14","12/01/2013","27.94",
"214163","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","414","Rockaway and Broad Channel (CD14)","Annual Average 2014","12/01/2013","7.69",
"212329","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","502","Stapleton - St. George","Winter 2013-14","12/01/2013","23.01",
"211405","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","1","Bronx","Winter 2013-14","12/01/2013","12.5",
"212950","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","403","Flushing - Clearview","Annual Average 2014","12/01/2013","8.65",
"213598","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","210","Throgs Neck and Co-op City (CD10)","Annual Average 2014","12/01/2013","18.54",
"213236","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","202","Hunts Point and Longwood (CD2)","Winter 2013-14","12/01/2013","27.8",
"213279","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","501","St. George and Stapleton (CD1)","Winter 2013-14","12/01/2013","24.27",
"214157","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","408","Hillcrest and Fresh Meadows (CD8)","Annual Average 2014","12/01/2013","8.44",
"212072","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","207","East Flatbush - Flatbush","Annual Average 2014","12/01/2013","8.97",
"212922","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","103","Fordham - Bronx Pk","Annual Average 2014","12/01/2013","9.19",
"213782","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","305","East New York and Starrett City (CD5)","Winter 2013-14","12/01/2013","11.62",
"211581","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","309310","Union Square-Lower Manhattan","Winter 2013-14","12/01/2013","33.32",
"211583","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","501502","Northern SI","Winter 2013-14","12/01/2013","23.54",
"212086","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","408","Jamaica","Annual Average 2014","12/01/2013","8.46",
"212935","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","209","Bensonhurst - Bay Ridge","Annual Average 2014","12/01/2013","8.62",
"212087","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","409","Southeast Queens","Annual Average 2014","12/01/2013","8.02",
"211582","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","Winter 2013-14","12/01/2013","25.9",
"211787","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","501502","Northern SI","Annual Average 2014","12/01/2013","16.23",
"213789","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","312","Borough Park (CD12)","Winter 2013-14","12/01/2013","11.71",
"213761","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","108","Upper East Side (CD8)","Winter 2013-14","12/01/2013","14.42",
"213577","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","101","Financial District (CD1)","Annual Average 2014","12/01/2013","28.91",
"213628","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","410","South Ozone Park and Howard Beach (CD10)","Annual Average 2014","12/01/2013","18.6",
"213630","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","412","Jamaica and Hollis (CD12)","Annual Average 2014","12/01/2013","18.89",
"212929","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","203","Bedford Stuyvesant - Crown Heights","Annual Average 2014","12/01/2013","9.16",
"212290","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","101","Kingsbridge - Riverdale","Winter 2013-14","12/01/2013","22.42",
"212551","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","203","Bedford Stuyvesant - Crown Heights","Annual Average 2014","12/01/2013","21.75",
"213592","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","204","Highbridge and Concourse (CD4)","Annual Average 2014","12/01/2013","22.7",
"211887","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","309310","Union Square-Lower Manhattan","Winter 2013-14","12/01/2013","13.89",
"213268","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","404","Elmhurst and Corona (CD4)","Winter 2013-14","12/01/2013","30.41",
"214147","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","316","Brownsville (CD16)","Annual Average 2014","12/01/2013","9.21",
"212542","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","101","Kingsbridge - Riverdale","Annual Average 2014","12/01/2013","17.1",
"211891","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","105106107","South Bronx","Winter 2013-14","12/01/2013","13.08",
"212550","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","202","Downtown - Heights - Slope","Annual Average 2014","12/01/2013","22.67",
"214155","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","406","Rego Park and Forest Hills (CD6)","Annual Average 2014","12/01/2013","8.95",
"213224","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","102","Greenwich Village and Soho (CD2)","Winter 2013-14","12/01/2013","34.03",
"212703","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","408","Jamaica","Winter 2013-14","12/01/2013","10.93",
"213235","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","201","Mott Haven and Melrose (CD1)","Winter 2013-14","12/01/2013","28.73",
"214122","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","Annual Average 2014","12/01/2013","9.49",
"213631","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","413","Queens Village (CD13)","Annual Average 2014","12/01/2013","17.34",
"214125","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","206","Belmont and East Tremont (CD6)","Annual Average 2014","12/01/2013","9.56",
"212544","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","103","Fordham - Bronx Pk","Annual Average 2014","12/01/2013","19.44",
"212553","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","205","Sunset Park","Annual Average 2014","12/01/2013","20.23",
"214116","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","109","Morningside Heights and Hamilton Heights (CD9)","Annual Average 2014","12/01/2013","9.77",
